2.76608e-11	8.85874e-11	4.83093e-10	2.16442e-09	7.04593e-09	1.60555e-08	2.59996e-08	3.16819e-08	3.2996e-08	3.16776e-08	2.59905e-08	1.60445e-08	7.03454e-09	2.1544e-09	4.7378e-10	8.19713e-11	
2.81185e-11	8.98674e-11	4.87077e-10	2.17104e-09	7.04585e-09	1.60341e-08	2.59739e-08	3.16953e-08	3.30429e-08	3.16907e-08	2.59641e-08	1.60224e-08	7.03382e-09	2.16049e-09	4.7733e-10	8.2975e-11	
2.85513e-11	9.11237e-11	4.91017e-10	2.17757e-09	7.04572e-09	1.6013e-08	2.59485e-08	3.17085e-08	3.30893e-08	3.17036e-08	2.59382e-08	1.60006e-08	7.03304e-09	2.1665e-09	4.80834e-10	8.3956e-11	
2.89612e-11	9.23577e-11	4.94912e-10	2.18403e-09	7.04556e-09	1.59921e-08	2.59235e-08	3.17216e-08	3.3135e-08	3.17164e-08	2.59126e-08	1.59791e-08	7.03221e-09	2.17241e-09	4.84292e-10	8.49154e-11	
2.93498e-11	9.35706e-11	4.98765e-10	2.1904e-09	7.04535e-09	1.59716e-08	2.58989e-08	3.17345e-08	3.31802e-08	3.1729e-08	2.58874e-08	1.59578e-08	7.03133e-09	2.17824e-09	4.87705e-10	8.58546e-11	
2.97187e-11	9.47637e-11	5.02576e-10	2.1967e-09	7.0451e-09	1.59513e-08	2.58747e-08	3.17473e-08	3.32248e-08	3.17415e-08	2.58626e-08	1.59368e-08	7.03041e-09	2.18399e-09	4.91075e-10	8.67747e-11	
3.00694e-11	9.5938e-11	5.06347e-10	2.20292e-09	7.04482e-09	1.59312e-08	2.58508e-08	3.17599e-08	3.32689e-08	3.17538e-08	2.58381e-08	1.5916e-08	7.02943e-09	2.18965e-09	4.94401e-10	8.76766e-11	
3.04032e-11	9.70946e-11	5.10077e-10	2.20906e-09	7.0445e-09	1.59114e-08	2.58273e-08	3.17724e-08	3.33124e-08	3.1766e-08	2.58139e-08	1.58955e-08	7.02841e-09	2.19523e-09	4.97686e-10	8.85614e-11	
3.07215e-11	9.82343e-11	5.13768e-10	2.21513e-09	7.04414e-09	1.58919e-08	2.58041e-08	3.17848e-08	3.33554e-08	3.1778e-08	2.57901e-08	1.58752e-08	7.02735e-09	2.20072e-09	5.0093e-10	8.94298e-11	
3.10254e-11	9.93581e-11	5.1742e-10	2.22112e-09	7.04376e-09	1.58727e-08	2.57813e-08	3.1797e-08	3.33978e-08	3.17899e-08	2.57667e-08	1.58552e-08	7.02624e-09	2.20614e-09	5.04133e-10	9.02829e-11	
